"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","feed_likes","love","wow","haha","sad","angry","post_source_type","from_name","total_interactions","interaction_rate","ctr","views_rate","viral_fan_rate","share_rate","total_reactions","feed_likes_rate","love_rate","wow_rate","haha_rate","sad_rate","angry_rate","viral_rate","fan_rate","post_image","video_repost_sharetext","video_meme","series","category","format","sponsored","reposted","original","repost","repost_order","times_repost","days_bet_repost","average_views_rate","average_interaction_rate","average_post_reach","average_video_views","average_viral_fan_rate"
"1405630409737397_1632377933729309","https://www.facebook.com/1405630409737397_1632377933729309","video","When your crush takes forever to text back.","1405630409737397_1632377933729309","https://www.facebook.com/wearemitu/videos/1632377933729309/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/13936263_1632378880395881_30742679_n.jpg?oh=50fa059055586692e8ef08794fc8156d&oe=59197E45",2016-08-11 16:00:00,2016-08-11,"16:00",2386155,4422,2172630,1419977,690635,494492,889,7815,2129,2169,10919,2276,1280,3104,147,45,378,21604,83043,78,15364,15364,13475,105070,95098,51437,182791,14960,197751,0,197751,33243,100511,61822,415936,397246,18707,255641,238835,16806,82426,91026,0.8807,1,0.9675,0.7927,0.711,0.6637,0.6289,0.6027,0.5888,0.5797,0.5604,0.5437,0.5325,0.5224,0.5136,0.5047,0.4957,0.4874,0.4809,0.4784,0.4769,0.4745,0.4697,0.4661,0.4611,0.4584,0.4569,0.4559,0.4544,0.4508,0.4411,0.4253,0.4038,0.3682,0.3386,0.3164,0.2899,0.2635,0.2437,0.2233,0.1289,5230,161,7,2387,10,1,"native","We are mitu",15364,0.0108198935616563,3.16906541443981e-05,0.292917420493431,0.715996148472058,0.148138505597501,7796,0.6709,0.0207,9e-04,0.3062,0.0013,1e-04,0.417248109274365,0.582751890725635,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/13936263_1632378880395881_30742679_n.jpg?oh=50fa059055586692e8ef08794fc8156d&oe=59197E45 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","When your crush takes forever to text back.",0,"Sketch","Sex & Relationships","Square",0,0,1,0,NA,NA,NA,0.292917420493431,0.0108198935616563,1419977,415936,0.715996148472058
"1405630409737397_1513383748962062","https://www.facebook.com/1405630409737397_1513383748962062","video","When your drunk uncle watches Star Wars...","Star Guars","https://www.facebook.com/wearemitu/videos/1513383748962062/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12109571_1513384125628691_1034592329_n.jpg?oh=06e1d954ebdee55c609c676f346ec02d&oe=590765F0",2015-11-12 18:00:00,2015-11-12,"18:00",216691,6471,7631269,5551908,176228,840965,2252,6077,6309,3476,13028,6613,1224,6951,304,10,2537,106275,128284,71,23117,23117,17876,237106,157136,25415,72878,48435,120580,733,111892,22466,99417,39497,380624,287620,93004,220033,151465,78880,3181,3785,0.9645,1,0.9916,0.9729,0.857,0.7783,0.7266,0.6941,0.6774,0.6425,0.6045,0.5799,0.5553,0.5269,0.5073,0.489,0.4842,0.4687,0.451,0.4371,0.4209,0.4048,0.3923,0.3815,0.3698,0.3622,0.3548,0.3478,0.3423,0.3354,0.3271,0.3202,0.3129,0.3062,0.3002,0.2963,0.2931,0.2896,0.2845,0.2804,0.2729,6048,1,0,12,0,0,"native","We are mitu",23117,0.00416379378044449,1.80118258443764e-06,0.0685573320018992,4.77202828154436,0.286066531124281,6061,0.9979,2e-04,0,0.002,0,0,0.826750675633828,0.173249324366172,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12109571_1513384125628691_1034592329_n.jpg?oh=06e1d954ebdee55c609c676f346ec02d&oe=590765F0 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","When your drunk uncle watches Star Wars...",0,NA,"Family & Friends","Regular",0,0,1,0,NA,NA,NA,0.0685573320018992,0.00416379378044449,5551908,380624,4.77202828154436
"1405630409737397_1599345130365923","https://www.facebook.com/1405630409737397_1599345130365923","video","When your ex tries to hit you up.","Paquita Gets Me","https://www.facebook.com/wearemitu/videos/1599345130365923/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/13178436_1599346717032431_2131334921_n.jpg?oh=8ef7c8df8770f4e077fe50b284bd7411&oe=59435C9A",2016-05-26 07:00:00,2016-05-26,"7:00",1878427,8768,19476070,9459787,963709,7896346,15695,57104,52137,51114,180833,55616,35419,123729,3479,256,4466,361345,1445695,712,287563,287563,218250,1813379,1306836,205376,956300,226165,1170638,11827,1117500,16248,1100753,20947,3423290,3093131,330167,1537323,1418323,275631,1141453,1372054,0.8807,1,0.9963,0.9891,0.9155,0.7909,0.6989,0.6415,0.5905,0.5506,0.5286,0.5018,0.4798,0.4572,0.4359,0.4199,0.4087,0.3991,0.3899,0.3823,0.3751,0.3678,0.3584,0.3461,0.2341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49970,4471,91,16553,6,7,"native","We are mitu",287563,0.0303984645743081,2.70619201045436e-05,0.36187812685423,8.19370370101348,0.193404575692979,71098,0.7028,0.0629,0.0013,0.2328,1e-04,1e-04,0.89122990771502,0.10877009228498,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/13178436_1599346717032431_2131334921_n.jpg?oh=8ef7c8df8770f4e077fe50b284bd7411&oe=59435C9A ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","When your ex tries to hit you up.",1,"Video Memes","Sex & Relationships","Square",0,0,1,0,NA,NA,NA,0.36187812685423,0.0303984645743081,9459787,3423290,8.19370370101348
"1405630409737397_1619133151720454","https://www.facebook.com/1405630409737397_1619133151720454","video","When your metiche game is on point.","1405630409737397_1619133151720454","https://www.facebook.com/wearemitu/videos/1619133151720454/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/13700469_1619133408387095_1693407822_n.jpg?oh=dfd52f97d9d2da889569bae329f1f947&oe=59136DB1",2016-07-13 16:00:00,2016-07-13,"16:00",2228881,6128,2883503,1676407,603473,895552,3442,12383,5994,9876,24722,6213,6434,12339,219,103,1000,64147,186434,157,40811,40811,32992,251684,191321,82577,80132,22655,102656,131,101143,18610,97337,27411,557085,497914,59171,340882,297060,55321,167590,181647,0.8982,1,0.9945,0.9862,0.905,0.8483,0.7997,0.7589,0.7098,0.676,0.638,0.602,0.5726,0.5418,0.5141,0.4949,0.481,0.4717,0.4594,0.4477,0.4335,0.4102,0.2937,0.2272,0.2012,0.1916,0.1836,0.176,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8056,190,18,4080,3,2,"native","We are mitu",40811,0.0243443268848197,6.14409269348076e-05,0.332308920208517,1.48399679853117,0.152238367106907,12349,0.6524,0.0154,0.0015,0.3304,2e-04,2e-04,0.597422991611214,0.402577008388786,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/13700469_1619133408387095_1693407822_n.jpg?oh=dfd52f97d9d2da889569bae329f1f947&oe=59136DB1 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","When your metiche game is on point.",0,"Sketch","Latino Culture","Square",0,1,1,0,0,1,0,0.299396832833972,0.0224841949139654,1575885.5,475123.5,1.25313058580493
"1405630409737397_1683612698605832","https://www.facebook.com/1405630409737397_1683612698605832","video","When your metiche game is on point.","1405630409737397_1683612698605832","https://www.facebook.com/wearemitu/videos/1683612698605832/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/13700487_1619133401720429_1693936861_n.jpg?oh=8342c0c5d4b38064a178afd35925360f&oe=590B830E",2016-11-30 11:00:00,2016-11-30,"11:00",2785773,4272,2500336,1475364,688005,703323,3596,9723,4152,8974,17201,4253,5378,7478,101,154,738,43664,134221,177,30428,30428,24818,178777,143399,69927,52690,13497,66187,0,64201,18487,59316,27411,393162,352910,40252,238909,201977,36932,129673,140373,0.7864,1,0.9946,0.9846,0.8955,0.8328,0.7779,0.7344,0.6834,0.6505,0.6123,0.5793,0.5521,0.5239,0.4976,0.4802,0.4668,0.4581,0.4463,0.4358,0.4226,0.4035,0.28,0.2103,0.1821,0.1717,0.1635,0.1563,0.1357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4966,163,17,4667,4,0,"native","We are mitu",30428,0.020624062943111,0.000104381020548149,0.266484745459426,1.02226437307868,0.139772577888787,9817,0.5059,0.0166,0.0017,0.4754,4e-04,0,0.505504812668185,0.494495187331815,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/13700487_1619133401720429_1693936861_n.jpg?oh=8342c0c5d4b38064a178afd35925360f&oe=590B830E ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","When your metiche game is on point.",0,"Sketch","Latino Culture","Square",0,1,0,1,1,1,140,0.299396832833972,0.0224841949139654,1575885.5,475123.5,1.25313058580493
"1405630409737397_1570996356534134","https://www.facebook.com/1405630409737397_1570996356534134","video","When your mom needs actual proof que ""ya comiste.""","Face Timing With Mama","https://www.facebook.com/wearemitu/videos/1570996356534134/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12109497_1571057259861377_381619669_n.jpg?oh=ff3227563ed03fa2c55105515e3b2fc2&oe=5916EEB1",2016-03-25 18:00:00,2016-03-25,"18:00",1352241,8740,6798331,4474129,593539,1751909,2691,22884,11310,7586,40644,11259,4895,17760,0,65,950,47088,180457,164,59489,59489,48633,228560,195658,56003,277047,35948,310037,2958,312995,40668,173644,104318,822716,780461,42255,483503,451247,40254,212380,225674,0.8971,1,0.7699,0.6459,0.6024,0.5787,0.5416,0.4769,0.4534,0.4306,0.4111,0.3916,0.3781,0.3681,0.3598,0.3525,0.3482,0.3444,0.3387,0.332,0.3238,0.3099,0.2931,0.2797,0.2729,0.2676,0.2629,0.2588,0.2553,0.2531,0.2506,0.2452,0.2361,0.2304,0.2277,0.2249,0.2226,0.2208,0.2184,0.1478,0.048,19814,743,10,2339,1,1,"native","We are mitu",59489,0.013296219219428,1.45279673429175e-05,0.183882941238395,2.95163249592697,0.189261880347627,22908,0.8649,0.0324,4e-04,0.1021,0,0,0.746940030220239,0.253059969779761,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12109497_1571057259861377_381619669_n.jpg?oh=ff3227563ed03fa2c55105515e3b2fc2&oe=5916EEB1 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","When your mom needs actual proof que ""ya comiste.""",0,"Sketch","Family & Friends","Regular",0,1,1,0,0,1,0,0.243877033169285,0.015405470322382,2796708,581417.5,1.86160323672308
"1405630409737397_1651746391792463","https://www.facebook.com/1405630409737397_1651746391792463","video","When your mom needs actual proof que ""ya comiste.""","Face Timing With Mama","https://www.facebook.com/wearemitu/videos/1651746391792463/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12419654_1570999216533848_385111002_n.jpg?oh=9f2e5ffacc4278e80429c92cdadfdbdd&oe=5908A5A5",2016-09-26 07:00:00,2016-09-26,"7:00",2572991,3143,1907687,1119287,625244,482422,1037,9117,3353,2422,13811,3371,1385,4694,18,98,460,20208,80593,105,19604,19604,16297,101360,82950,51675,93252,15243,108495,0,106653,35461,58870,104318,340119,322237,17882,171199,163709,17096,79720,82956,0.8552,1,0.7208,0.5803,0.5327,0.5077,0.4705,0.4068,0.3853,0.3639,0.3454,0.3274,0.3156,0.3059,0.298,0.2913,0.2871,0.2833,0.2778,0.2719,0.2646,0.2537,0.2404,0.2298,0.2239,0.2192,0.2151,0.2117,0.2087,0.2067,0.2042,0.1997,0.1922,0.1874,0.1853,0.1826,0.1805,0.1787,0.1766,0.1143,0.0525,5188,700,10,3218,1,1,"native","We are mitu",19604,0.017514721425336,8.75557386085964e-05,0.303871125100175,0.771573977519177,0.171954703121812,9118,0.569,0.0768,0.0011,0.3529,1e-04,1e-04,0.435530204953479,0.564469795046521,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12419654_1570999216533848_385111002_n.jpg?oh=9f2e5ffacc4278e80429c92cdadfdbdd&oe=5908A5A5 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","When your mom needs actual proof que ""ya comiste.""",0,"Sketch","Family & Friends","Regular",0,1,0,1,1,1,185,0.243877033169285,0.015405470322382,2796708,581417.5,1.86160323672308
"1405630409737397_1602056186761484","https://www.facebook.com/1405630409737397_1602056186761484","video","When your mom starts praying you know its all over.","1405630409737397_1602056186761484","https://www.facebook.com/wearemitu/videos/1602056186761484/","https://scontent.xx.fbcdn.net/v/t15.0-10/12419675_1602056366761466_1352810627_n.jpg?oh=2c8881f7d7377b7176178acfd2076406&oe=590EE2BE",2016-06-01 11:00:00,2016-06-01,"11:00",1954118,10554,2406491,1511479,531667,751795,2611,11673,4957,6333,19053,5147,3722,7380,190,73,707,79954,202179,109,30533,30533,24468,282913,214189,89852,182981,58464,233592,7853,232514,17902,230203,18217,503917,429818,74101,309125,257092,69755,225795,242033,0.9145,1,0.9966,0.9907,0.8746,0.7992,0.7553,0.7305,0.7091,0.6849,0.6643,0.6483,0.6248,0.5996,0.5769,0.5558,0.5355,0.518,0.505,0.4861,0.3095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8443,135,17,3043,3,2,"native","We are mitu",30533,0.020200743774806,4.82970653247581e-05,0.333393318729536,1.41403359621718,0.168571709298136,11643,0.7252,0.0116,0.0015,0.2614,3e-04,2e-04,0.585755558014184,0.414244441985817,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/12419675_1602056366761466_1352810627_n.jpg?oh=2c8881f7d7377b7176178acfd2076406&oe=590EE2BE ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","When your mom starts praying you know its all over.",1,"Video Memes","Family & Friends","Square",0,0,1,0,NA,NA,NA,0.333393318729536,0.020200743774806,1511479,503917,1.41403359621718
"1405630409737397_1680502335583535","https://www.facebook.com/1405630409737397_1680502335583535","video","When your moms Thanksgiving Is poppin.","1405630409737397_1680502335583535","https://www.facebook.com/wearemitu/videos/1680502335583535/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/15197935_1680502782250157_1487948250982907904_n.jpg?oh=13b3fd66ff6b773327c88ea9e2ee17e9&oe=59450FC2",2016-11-24 11:00:00,2016-11-24,"11:00",2764330,5706,948794,584968,389492,160149,442,3538,1975,1064,6454,2023,622,2916,48,53,232,16226,37500,57,9541,9541,8124,54011,44409,27887,49173,8610,57783,0,54042,6028,53802,13054,190245,176055,14190,73986,65940,10016,33597,48677,0.7986,1,0.999,0.9937,0.9565,0.8214,0.7254,0.653,0.5878,0.5292,0.4786,0.4449,0.4063,0.3614,0.3293,0.3074,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2430,184,9,927,0,0,"native","We are mitu",9541,0.0163102938964183,9.06032466733223e-05,0.325222918176721,0.411174042085588,0.212032281731475,3550,0.6845,0.0518,0.0025,0.2611,0,0,0.291370185266383,0.708629814733617,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/15197935_1680502782250157_1487948250982907904_n.jpg?oh=13b3fd66ff6b773327c88ea9e2ee17e9&oe=59450FC2 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","When your moms Thanksgiving Is poppin.",1,"Video Memes","Food & Beverages","Square",0,0,1,0,NA,NA,NA,0.325222918176721,0.0163102938964183,584968,190245,0.411174042085588
"1405630409737397_1598745807092522","https://www.facebook.com/1405630409737397_1598745807092522","video","When your nose has better moves than you.","Nose Reggaeton","https://www.facebook.com/wearemitu/videos/1598745807092522/","https://scontent.xx.fbcdn.net/v/t15.0-10/13178218_1598747107092392_522009727_n.jpg?oh=19f568a8da049a320d05e4a7eade1b71&oe=590BE756",2016-05-24 11:00:00,2016-05-24,"11:00",1862626,6181,521728,340405,268895,45316,432,1671,908,973,2313,951,541,642,43,30,233,17692,25866,128,4237,4237,3461,43864,33140,24327,16834,5897,21227,1504,22731,13572,21176,23422,127708,112007,15701,55853,46536,11435,26861,39282,0.919,1,0.9945,0.9822,0.8579,0.7549,0.6708,0.5973,0.5519,0.5003,0.4586,0.4135,0.3737,0.3489,0.3266,0.3085,0.2888,0.2668,0.2468,0.2264,0.209,0.1954,0.1834,0.1776,0.1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1205,22,8,428,0,3,"native","We are mitu",4237,0.0124469382059605,8.81303153596451e-05,0.375164877131652,0.168526748359025,0.224451262685863,1666,0.7233,0.0132,0.0048,0.2569,0,0.0018,0.144221558124954,0.855778441875046,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/13178218_1598747107092392_522009727_n.jpg?oh=19f568a8da049a320d05e4a7eade1b71&oe=590BE756 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","When your nose has better moves than you.",1,"Video Memes","Music","Square",0,0,1,0,NA,NA,NA,0.375164877131652,0.0124469382059605,340405,127708,0.168526748359025
"1405630409737397_1710255912608177","https://www.facebook.com/1405630409737397_1710255912608177","video","when your parents give you a long name","1405630409737397_1710255912608177","https://www.facebook.com/wearemitu/videos/1710255912608177/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16120893_1710255932608175_1899929283611066368_n.jpg?oh=55cad9e2141b082aebd044903f2779ed&oe=59433133",2017-01-19 20:00:00,2017-01-19,"20:00",3050941,5772,2261106,1438576,871384,410702,1779,9212,3738,4094,13708,3692,2315,4496,0,91,370,17646,66582,115,21494,21494,17255,84689,61200,43030,62118,11217,73236,99,73095,10693,35300,114089,275816,260210,15606,125237,114020,14118,52046,56760,0.9719,1,0.6946,0.5212,0.4338,0.4002,0.3754,0.3438,0.3226,0.2921,0.2794,0.2659,0.2516,0.2346,0.224,0.2179,0.2132,0.2074,0.2038,0.199,0.1948,0.1887,0.1843,0.1754,0.1704,0.1647,0.1612,0.1585,0.1557,0.154,0.153,0.1516,0.1492,0.1466,0.1445,0.142,0.1399,0.1367,0.1353,0.1205,0.0597,4930,395,19,7822,4,4,"native","We are mitu",21494,0.0149411640399951,6.32569985874921e-05,0.191728487059425,0.471321483984099,0.171768865729971,13174,0.3742,0.03,0.0014,0.5937,3e-04,3e-04,0.320338885222988,0.679661114777012,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16120893_1710255932608175_1899929283611066368_n.jpg?oh=55cad9e2141b082aebd044903f2779ed&oe=59433133 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your parents give you a long name",0,"Sketch","Latino Culture","Regular",0,1,1,0,0,1,0,0.199398205962718,0.0141997609090301,1473540.5,294089.5,0.426802427856114
"1405630409737397_1725352924431809","https://www.facebook.com/1405630409737397_1725352924431809","video","When your parents give you a long name.","1405630409737397_1725352924431809","https://www.facebook.com/wearemitu/videos/1725352924431809/","https://fb-s-a-a.akamaihd.net/h-ak-xft1/v/t15.0-10/s720x720/16827776_1725353757765059_2183555420461727744_n.jpg?oh=eaa8d765cad7aef226b7c72f341dd06f&oe=5940DCFC&__gda__=1496988079_3d696bb708a57ebab0ed7602a1addfa7",2017-02-19 07:00:00,2017-02-19,"7:00",3233317,3988,2441884,1508505,1102580,421498,1536,9430,3178,3800,13261,3241,2264,3831,63,80,551,15743,69318,137,20302,20302,16580,85692,67950,48589,70207,10937,81107,37,81144,9385,38829,114089,312363,297167,15196,141284,127588,13696,63477,77584,0.8303,1,0.6801,0.5088,0.4225,0.3895,0.3654,0.3358,0.3149,0.2847,0.2731,0.2607,0.2471,0.2301,0.2199,0.2141,0.2094,0.2041,0.2006,0.1963,0.1925,0.1869,0.1822,0.1735,0.1685,0.1628,0.1597,0.1572,0.1545,0.1526,0.1516,0.1503,0.1479,0.1451,0.1428,0.1405,0.1383,0.1351,0.1338,0.1173,0.0542,3992,323,20,6623,0,2,"native","We are mitu",20302,0.013458357778065,5.3032638274318e-05,0.20706792486601,0.382283371728129,0.159639444389715,10960,0.3642,0.0295,0.0018,0.6043,0,2e-04,0.276559336201953,0.723440663798047,"<img src =' https://fb-s-a-a.akamaihd.net/h-ak-xft1/v/t15.0-10/s720x720/16827776_1725353757765059_2183555420461727744_n.jpg?oh=eaa8d765cad7aef226b7c72f341dd06f&oe=5940DCFC&__gda__=1496988079_3d696bb708a57ebab0ed7602a1addfa7 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your parents give you a long name",0,"Sketch","Latino Culture","Regular",0,1,0,1,1,1,31,0.199398205962718,0.0141997609090301,1473540.5,294089.5,0.426802427856114
"1405630409737397_1686712291629206","https://www.facebook.com/1405630409737397_1686712291629206","video","Where's the lie tho?","1405630409737397_1686712291629206","https://www.facebook.com/wearemitu/videos/1686712291629206/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/15320098_1686713811629054_3679313944918360064_n.jpg?oh=364dd2a3ab33303fdbc3e3456eb4205d&oe=590CC558",2016-12-05 07:00:00,2016-12-05,"7:00",2805323,4392,1615034,939585,484600,362668,1113,5581,2801,2714,10330,2864,1601,4749,63,129,462,32551,92547,92,15908,15908,13669,125689,97204,50319,56888,16485,73373,0,71342,5689,70648,13011,247540,218535,29005,89385,71771,19343,66746,98261,0.7987,1,0.9983,0.9907,0.9269,0.788,0.6954,0.6071,0.5418,0.4684,0.4237,0.3931,0.3678,0.349,0.3274,0.3002,0.2584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8304,1179,17,2898,0,1,"native","We are mitu",15908,0.0169308790583077,0.000137294656683536,0.263456738879399,0.748386297977714,0.18003520241388,12399,0.6697,0.0951,0.0014,0.2337,0,1e-04,0.42804401912972,0.57195598087028,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/15320098_1686713811629054_3679313944918360064_n.jpg?oh=364dd2a3ab33303fdbc3e3456eb4205d&oe=590CC558 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Where's the lie tho?",1,"Video Memes","Music","Square",0,1,1,0,0,1,0,0.229316544066004,0.0129570339281379,800911,188396.5,0.48686178958153
"1405630409737397_1702579066709195","https://www.facebook.com/1405630409737397_1702579066709195","video","Where's the lie tho?","1405630409737397_1702579066709195","https://www.facebook.com/wearemitu/videos/1702579066709195/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/15320098_1686713811629054_3679313944918360064_n.jpg?oh=364dd2a3ab33303fdbc3e3456eb4205d&oe=590CC558",2017-01-04 07:00:00,2017-01-04,"7:00",2962757,5813,990332,662237,403595,90945,470,3054,946,952,4040,957,482,986,11,74,467,13589,43696,44,5949,5949,5429,57826,43649,31982,26438,6834,33272,0,33272,5041,33292,13011,129253,116942,12311,42123,34046,8077,29456,44655,0.9415,1,0.9986,0.9898,0.9181,0.7588,0.6554,0.5618,0.4945,0.4227,0.3786,0.3495,0.325,0.3073,0.2859,0.2603,0.2269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2608,362,4,932,1,2,"native","We are mitu",5949,0.0089831887979681,0.000111742472860924,0.195176349252609,0.225337281185347,0.160867372667675,3909,0.6672,0.0926,0.001,0.2384,3e-04,5e-04,0.1838981679945,0.8161018320055,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/15320098_1686713811629054_3679313944918360064_n.jpg?oh=364dd2a3ab33303fdbc3e3456eb4205d&oe=590CC558 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Where's the lie tho?",1,"Video Memes","Music","Square",0,1,0,1,1,1,30,0.229316544066004,0.0129570339281379,800911,188396.5,0.48686178958153
"1405630409737397_1661873554113080","https://www.facebook.com/1405630409737397_1661873554113080","video","Where's the lie though?","1405630409737397_1661873554113080","https://www.facebook.com/wearemitu/videos/1661873554113080/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/14767999_1661873570779745_8404212032798195712_n.jpg?oh=669a4aba818a75f86e735b2525794467&oe=5905880F",2016-10-18 09:30:00,2016-10-18,"9:30",2636100,2768,709303,471523,293357,155346,51,980,463,131,1515,493,80,535,30,115,134,13855,21525,63,2139,2139,1875,35629,26961,17602,17552,6433,19930,4055,23329,7851,10888,85374,152239,140238,12001,46228,39436,8679,26347,37034,0.764,1,0.6926,0.4768,0.3746,0.2939,0.2487,0.224,0.2036,0.1918,0.1808,0.1724,0.167,0.1619,0.1582,0.1557,0.152,0.1476,0.1435,0.1392,0.1349,0.1326,0.1308,0.1288,0.1268,0.1253,0.1237,0.1224,0.1209,0.1178,0.1114,0.1066,0.1045,0.1027,0.1015,0.1005,0.0996,0.0979,0.0885,0.0584,0.0353,837,20,6,111,4,1,"native","We are mitu",2139,0.00453636407980099,0.000243890541924784,0.322866540974671,0.529545911636675,0.230481533426835,979,0.855,0.0204,0.0061,0.1134,0.0041,0.001,0.346211190921389,0.653788809078611,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/14767999_1661873570779745_8404212032798195712_n.jpg?oh=669a4aba818a75f86e735b2525794467&oe=5905880F ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Where's the lie though?",0,"mitú T.A.C.O","Citizenship & Politics","Square",0,0,1,0,NA,NA,NA,0.322866540974671,0.00453636407980099,471523,152239,0.529545911636675
